TF,strain,date,restriction,mechanism,time,GeneName,green_median,red_median,log2_ratio,log2_cleaned_ratio,log2_noise_model,log2_cleaned_ratio_zth2d,log2_selected_timecourses,log2_shrunken_timecourses
HCM1,SMY2077,02/09/2016,P,ZEV,20.0,YHP1,1571.2145,2093.001,0.661116107977,0.562204151888,0.133553866015,0.562204151888,0.562204151887,0.5620374059207834
HCM1,SMY2077,02/09/2016,P,ZEV,30.0,YHP1,1568.784,2293.5345,0.795388335412,0.723106873415,0.141291870676,0.723106873415,0.723106873414,0.7231051873788552
HCM1,SMY2077,02/09/2016,P,ZEV,45.0,YHP1,1606.105,2322.5175,0.779487444288,0.710923645401,0.150001756866,0.710923645401,0.710923645401,0.7109196210073163
HCM1,SMY2077,02/09/2016,P,ZEV,90.0,YHP1,1736.1575,2161.863,0.563362313762,0.467591984359,0.143652138574,0.467591984359,0.467591984359,0.4666130222699783
HCM1,SMY2077,02/09/2016,P,ZEV,0.0,YOX1,2735.8505,2762.895,0.0,0.0,0.147233191494,0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,5.0,YOX1,2897.135,2715.099,-0.107516258732,0.10621332734,0.135867003809,0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,10.0,YOX1,2811.054,2880.771,0.0238676939213,0.048086190859,0.137492960634,0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,15.0,YOX1,2886.625,2778.193,-0.0679870714692,-0.0760114263509,0.140548842497,-0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,20.0,YOX1,2318.0775,2143.389,-0.128696952712,-0.154403255634,0.147215490867,-0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,30.0,YOX1,2478.963,2273.0835,-0.138871174411,-0.191558578173,0.154269758354,-0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,45.0,YOX1,2484.9195,1997.48,-0.328862758068,-0.346532069247,0.162284603973,-0.0,0.0,0.0
HCM1,SMY2077,02/09/2016,P,ZEV,90.0,YOX1,2707.2765,1825.4785,-0.581824889274,-0.544819697208,0.156434339392,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,ACE2,1948.8,1211.8745,0.0,0.0,0.129406918687,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,ACE2,1884.658,1091.4465,-0.0626468616472,-0.139347797659,0.138765809752,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,ACE2,1585.2535,1316.4045,0.416056515634,0.402982378124,0.169636812205,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,ACE2,1592.3515,1080.453,0.126840281803,0.103432523282,0.161459064835,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,ACE2,1498.77,1012.64935,0.0980567268384,0.0858781454389,0.16537800843,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CDC20,703.9705,891.5939,0.0,0.0,0.113114244853,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CDC20,709.123,764.44875,-0.223010026966,-0.175106672134,0.126345497651,-0.175106672134,-0.175106672134,-0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CDC20,586.4236,515.73345,-0.525634139846,-0.480896031639,0.159636721576,-0.480896031639,-0.480896031638,-0.4772606709372874
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CDC20,611.1264,474.1765,-0.693250969471,-0.620031237958,0.15091807194,-0.620031237958,-0.620031237959,-0.619992161659689
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CDC20,582.4492,452.9983,-0.744698958148,-0.646113197855,0.155103579885,-0.646113197855,-0.646113197856,-0.6460959464506292
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CDH1,1311.856,1189.678,0.0,0.0,0.0788994464146,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CDH1,1322.162,1161.5385,-0.103520586906,-0.161120657764,0.102413019956,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CDH1,1137.588,1236.868,0.283122205477,0.263062808213,0.141453613441,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CDH1,1170.199,1226.4445,0.208994854842,0.197518074976,0.131535190416,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CDH1,1114.293,1175.875,0.191475286883,0.208162067057,0.136317138955,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLB2,1386.392,1584.364,0.0,0.0,0.137887672,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLB2,1379.6465,1769.129,0.153398880086,0.100466251724,0.145413202728,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLB2,1106.3665,1433.3595,0.174679673423,0.173596693859,0.175116240327,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLB2,1215.7665,1554.8265,0.154159765966,0.14991542665,0.167206696004,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLB2,1234.159,1483.258,0.088623448185,0.118407802345,0.170993962594,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLB3,2622.8845,2428.4085,0.0,0.0,0.069999547616,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLB3,2619.903,2462.897,0.0734511920983,0.100355969333,0.0968715903048,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLB3,2244.825,1878.8025,-0.118921176387,-0.113756701287,0.13749473847,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLB3,2240.1795,1972.296,-0.0506980126207,-0.0464879216592,0.12726816047,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLB3,2212.267,2133.8475,0.0975814208788,0.0899488950852,0.13220454124,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLB5,1492.12,739.89905,0.0,0.0,0.127833498907,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLB5,1595.5435,868.9154,0.152613476732,0.24538925803,0.137545122251,0.24538925803,0.245389258029,0.0179029009688713
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLB5,1395.3195,1155.138,0.753838056454,0.739559699187,0.168639730651,0.739559699187,0.739559699187,0.739521352238792
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLB5,1419.878,1608.9585,1.20698135159,1.17674006871,0.160411160199,1.17674006871,1.17674006871,1.1767400554822671
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLB5,1413.323,1653.617,1.26154936891,1.26514561899,0.16435509232,1.26514561899,1.26514561899,1.265145612172882
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLB6,467.158,179.7432,0.0,0.0,0.152662031968,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLB6,418.64655,175.07485,0.110403793446,0.122575501044,0.157233068374,0.122575501044,0.122575501044,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLB6,350.4604,352.26655,1.36534456543,1.27752381387,0.185048469026,1.27752381387,1.27752381387,1.2775237721032928
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLB6,380.88215,340.26515,1.19710455405,1.10354369582,0.177581861267,1.10354369582,1.10354369582,1.1035436834150674
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLB6,364.22945,341.42255,1.2902297038,1.27817036836,0.181152348884,1.27817036836,1.27817036836,1.2781703614726994
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLN1,7016.4005,8036.395,0.0,0.0,0.162598350277,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLN1,6833.243,7592.175,-0.0420494903512,-0.0653625943184,0.165325973096,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLN1,5890.2565,5033.429,-0.411931772631,-0.484040443741,0.191972329983,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLN1,6053.5165,6106.221,-0.174093776614,-0.177250221598,0.184785705728,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLN1,6068.731,5646.1635,-0.296014207563,-0.340837041214,0.188219587441,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLN2,901.6187,991.81315,0.0,0.0,0.134670106728,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLN2,909.5939,918.42485,-0.111662554409,0.00579746706476,0.142878231924,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLN2,798.46145,823.02095,-0.0745706533854,-0.103222801868,0.173017014356,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLN2,780.43665,781.5482,-0.114539617651,-0.117780588039,0.165006875066,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLN2,761.42325,613.7789,-0.453420110775,-0.349444205595,0.168843492247,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,CLN3,1048.5624,1825.839,0.0,0.0,0.178445054883,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,CLN3,961.19115,1371.318,-0.274017967521,-0.337750877733,0.178427452474,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,CLN3,974.66375,1713.166,-0.0289740104651,0.00275274206515,0.203364337817,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,CLN3,848.8543,1052.6555,-0.522139180494,-0.44458061146,0.196594596716,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,CLN3,815.75235,1049.952,-0.475107221443,-0.376518230355,0.19982565279,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,FKH1,878.3971,974.3294,0.0,0.0,0.116238764797,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,FKH1,857.49795,886.61445,-0.0654627082426,-0.0492413538385,0.128687087493,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,FKH1,776.857,985.5103,0.222934225239,0.162290275657,0.161496329946,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,FKH1,764.21485,825.25175,-0.0217362022199,-0.0806630022582,0.152883766793,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,FKH1,695.14095,751.67675,-0.0674795933036,-0.119247397072,0.157016885092,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,FKH2,722.76135,843.666,0.0,0.0,0.109990774675,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,FKH2,691.78815,768.88735,-0.0526457585011,0.0309286996598,0.124026072048,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,FKH2,650.59575,626.2481,-0.25374691513,-0.288585416896,0.157807365629,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,FKH2,667.09695,558.2678,-0.462710266123,-0.457992440046,0.148981697563,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,FKH2,621.15145,542.19285,-0.401989908416,-0.415782697557,0.153220110507,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,HCM1,1275.7475,1175.0005,0.0,0.0,0.136650100165,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,HCM1,1205.2585,1367.025,0.289627173139,0.274751767534,0.144436373588,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,HCM1,1105.56985,964.8932,-0.0861980753352,-0.104880845057,0.174305949738,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,HCM1,1082.6651,969.2064,-0.0600511938673,-0.0907172348394,0.166357884324,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,HCM1,1082.3695,782.34475,-0.377177253757,-0.414043618884,0.170164043593,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,MBP1,2089.067,14815.2,0.0,0.0,0.0906779477523,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,MBP1,2013.201,12923.1935,1.07397958358,0.993470088091,0.110240190614,0.993470088091,0.993470088091,0.9934663796065442
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,MBP1,1296.6945,40377.92,2.07909800971,2.09761173756,0.147219556192,2.09761173756,2.09761173756,2.097611668981759
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,MBP1,1383.725,45236.525,2.14948111832,2.15580141005,0.137717026136,2.15580141005,2.15580141005,2.1558013858166403
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,MBP1,1314.7085,47823.805,2.30286536401,2.31325582466,0.142291374802,2.31325582466,2.31325582466,2.313255812195239
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,MCM1,1765.737,1718.6745,0.0,0.0,0.122569735252,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,MCM1,1697.1665,1785.2,0.0391897926399,-0.0489266083003,0.133492600741,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,MCM1,1537.6655,1754.383,0.250630534735,0.225954376517,0.165351058513,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,MCM1,1453.005,1413.2955,0.00309137310171,0.0216834587382,0.156950164427,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,MCM1,1443.8295,1434.2,0.0326950446202,0.0536129300154,0.160978912187,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,NDD1,1336.642,1919.7265,0.0,0.0,0.119336290356,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,NDD1,1242.1075,1753.6075,-0.11438899951,-0.197946626676,0.131028430564,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,NDD1,1111.5167,1177.4045,-0.477634000618,-0.512101545141,0.163368135556,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,NDD1,1112.164,1162.543,-0.514508982332,-0.500519127826,0.154859708373,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,NDD1,1104.505,1225.776,-0.426579822639,-0.426725563711,0.158941452531,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,NRM1,1111.17,1266.8005,0.0,0.0,0.130877122453,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,NRM1,1043.8798,1001.90445,-0.335462225887,-0.333516683049,0.139910121521,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,NRM1,875.3591,887.84035,-0.1910854599,-0.22121791504,0.170574148694,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,NRM1,904.48355,781.1831,-0.420403472631,-0.450710549814,0.162443595643,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,NRM1,898.57685,717.61385,-0.466448316331,-0.473147148492,0.166339345377,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,PLM2,272.0738,637.427,0.0,0.0,0.14923602336,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,PLM2,277.34685,632.7229,-0.088664790763,-0.167839222668,0.154467849976,-0.167839222668,-0.167839222669,-0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,PLM2,269.2058,257.20805,-1.28531851103,-1.26818769828,0.182704720177,-1.26818769828,-1.26818769828,-1.2681876568185229
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,PLM2,247.83045,244.6303,-1.24672081069,-1.28902625147,0.175138220665,-1.28902625147,-1.28902625147,-1.2890262369800582
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,PLM2,263.1371,235.783,-1.38870467553,-1.3889076233,0.178757524017,-1.3889076233,-1.3889076233,-1.388907615816002
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,STB1,372.25145,380.74495,0.0,0.0,0.138298054866,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,STB1,403.7875,393.9696,-0.0410305810573,0.0195605872993,0.14573761046,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,STB1,378.5848,362.0172,-0.0777598412363,-0.0438484526893,0.1753857155,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,STB1,356.912,337.75925,-0.0965100426264,-0.0880847748722,0.167488897435,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,STB1,356.8918,348.88755,-0.0598616071921,-0.0144200775309,0.17126992386,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,SWI4,711.70375,744.67985,0.0,0.0,0.103721921536,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,SWI4,715.0924,802.19805,0.0712654899434,0.00955135538705,0.119440453611,0.00955135538705,0.00955135538705,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,SWI4,676.1742,840.412,0.247292228495,0.201683822374,0.154229439659,0.201683822374,0.201683822374,0.130059829355357
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,SWI4,641.6002,1032.2044,0.620793704254,0.587983121984,0.145186437453,0.587983121984,0.587983121985,0.5879366890669091
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,SWI4,673.2532,1189.037,0.75071768023,0.715143518191,0.149532463617,0.715143518191,0.715143518191,0.71514179507182
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,SWI5,1599.7795,843.17755,0.0,0.0,0.0932792030842,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,SWI5,1615.6235,858.16515,0.0810937175999,0.0237974568819,0.112034217509,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,SWI5,1398.412,769.897,0.0996877935338,0.0544732087175,0.148567708442,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,SWI5,1405.838,895.0854,0.313006742884,0.268901952283,0.139157269139,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,SWI5,1361.7785,829.27145,0.271226799767,0.205361739709,0.143685773858,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,SWI6,793.41305,1394.143,0.0,0.0,0.108397013727,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,SWI6,771.91505,1364.927,0.0328515681476,-0.0734887480033,0.122851203794,-0.0734887480033,-0.0734887480033,-0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,SWI6,779.52325,855.0158,-0.64388933499,-0.659314652083,0.15688567931,-0.659314652083,-0.659314652083,-0.6592473506557941
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,SWI6,723.5937,871.78385,-0.514974977752,-0.512120592087,0.148005060504,-0.512120592087,-0.512120592088,-0.5116747775054171
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,SWI6,739.2496,961.6704,-0.431449813185,-0.434782475522,0.152270660306,-0.434782475522,-0.434782475523,-0.4313070871438874
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,TOS4,2746.291,2057.194,0.0,0.0,0.0918693694751,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,TOS4,2767.3555,2586.4355,0.301124131399,0.344060368158,0.111059182388,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,TOS4,2435.7585,2041.8185,0.162577649641,0.14610269262,0.147833825938,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,TOS4,2394.1865,2429.4715,0.436487425523,0.370165793891,0.138373486094,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,TOS4,2524.8345,2507.6595,0.405062247969,0.417945982855,0.142926826415,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,WHI5,76.813735,66.76858,0.0,0.0,0.268002273752,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,WHI5,83.57262,77.08804,0.160040398256,0.1090213634,0.255255114345,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,WHI5,291.3957,267.0583,0.0925789031413,0.188250369606,0.273268863024,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,WHI5,72.03105,39.24941,-0.673413548068,-0.65438066544,0.268268993849,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,WHI5,71.676825,38.650255,-0.71705500052,-0.713198903799,0.270645726211,-0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,YHP1,1596.69,1359.179,0.0,0.0,0.130670172301,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,YHP1,1582.8405,1545.479,0.191946411806,0.189909666146,0.139748832054,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,YHP1,1417.4915,1265.771,0.072281461997,0.0,0.170441879124,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,YHP1,1417.2185,1458.5905,0.277034870761,0.208471071874,0.162304700246,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,YHP1,1407.1425,1281.458,0.121231589283,0.0254612598792,0.166203705666,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,0.0,YOX1,2943.701,1788.1265,0.0,0.0,0.147233191494,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,5.0,YOX1,2913.377,1914.5675,0.12076060666,0.334490192732,0.152857782544,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,30.0,YOX1,2576.6065,2157.493,0.458293153967,0.405605750203,0.181345525952,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,45.0,YOX1,2542.9885,2467.6595,0.671565889024,0.653896577845,0.173719835785,0.0,0.0,0.0
MBP1,SMY2085,12/10/2015,P,ZEV,90.0,YOX1,2542.6285,2141.8555,0.453707372127,0.490712564195,0.177368084504,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,0.0,ACE2,1586.616,1621.6355,0.0,0.0,0.129406918687,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,5.0,ACE2,1312.62465,1162.4455,-0.159277685811,-0.235978621823,0.13782403199,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,10.0,ACE2,1362.316,1357.2265,-0.0383594210752,-0.115329926677,0.127727884526,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,15.0,ACE2,1402.392,1620.4325,0.175606462654,0.111838834764,0.125230707461,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,20.0,ACE2,1319.77105,1430.361,0.0728987673113,0.0319931018976,0.125364557895,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,30.0,ACE2,1243.9925,1263.7625,-0.0114054972617,-0.0244796347709,0.12942639795,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,45.0,ACE2,920.4524,819.8212,-0.2006072941,-0.224015052621,0.137261680768,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,90.0,ACE2,1238.726,1169.585,-0.118870902269,-0.131049483668,0.12807041768,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,0.0,CDC20,458.45815,475.91525,0.0,0.0,0.113114244853,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,5.0,CDC20,510.44235,574.4167,0.116255881792,0.164159236623,0.125310409044,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,10.0,CDC20,553.55525,509.64955,-0.1640028569,-0.131461226606,0.114112432741,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,15.0,CDC20,591.9044,608.02965,-0.00593851750499,0.0502503375642,0.11131021926,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,20.0,CDC20,460.70865,492.2342,0.0302487896004,0.118656231905,0.11146078771,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,30.0,CDC20,221.35575,217.4859,-0.0691268542994,-0.0243887460925,0.116010462058,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,45.0,CDC20,398.75055,405.45355,-0.00892125785754,0.0642984736539,0.124691634956,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,90.0,CDC20,510.9287,491.0423,-0.103958439325,-0.00537267903404,0.114495706056,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,0.0,CDH1,1416.341,1472.379,0.0,0.0,0.0788994464146,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,5.0,CDH1,1301.2595,1321.548,-0.031548339681,-0.0891484105396,0.101133280845,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,10.0,CDH1,1140.5875,1297.808,0.136584547669,0.101128904639,0.0868728334165,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,15.0,CDH1,1114.645,1257.761,0.119305427363,0.0880532504982,0.0831577223805,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,20.0,CDH1,955.2606,1078.3607,0.12114843612,0.0985296492806,0.0833591571259,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,30.0,CDH1,927.1262,1061.80625,0.153961126381,0.133901729117,0.0893513804417,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,45.0,CDH1,818.46305,975.18025,0.20191950113,0.190442721262,0.100365560367,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,90.0,CDH1,998.32975,1155.042,0.154265378386,0.170952158559,0.0873756750192,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,0.0,CLB2,1040.9918,1192.3799,0.0,0.0,0.137887672,0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,5.0,CLB2,1351.653,1461.935,-0.0760410183934,-0.128973646755,0.144514751377,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,10.0,CLB2,1224.277,1387.721,-0.0104661297151,-0.0815524086285,0.134920206258,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,15.0,CLB2,1224.83,1195.3815,-0.226874977665,-0.262685254663,0.132558589546,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,20.0,CLB2,994.75545,992.7824,-0.199836465841,-0.21079354152,0.132685047943,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,30.0,CLB2,1267.7915,1336.838,-0.11696531127,-0.118048290834,0.136529271798,-0.0,0.0,0.0
NRM1,SMY2203,08/01/2016,P,ZEV,45.0,CLB2,896.32645,857.74195,-0.255471415142,-0.259715754457,0.143978535131,-0.0,0.0,0.0
