#Timeseries was cleaned using the following cleaning methods: 
#Duplicate Handling: none 
#Low Expression Handling: none 
#Truncation: none 
#Stripey Handling: quantile normalization
time_points	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245
ITS2-2	47.906499999999994	38.318400000000004	37.4416	55.90270000000001	73.20320000000001	102.04909999999998	68.7442	123.81840000000003	10.276299999999999	21.7925	37.18386666666667	29.4163	53.447466666666664	73.26820000000001	79.30539999999999	7.647833333333332	17.896549999999998	16.39853333333333	11.654733333333334	18.2815	36.63624999999999	42.8486	14.195200000000002	23.731699999999996	14.799	23.686799999999995	21.3457	38.30506666666667	44.36099999999999	23.1962	20.26813333333334	33.93836	24.891299999999994	22.558999999999997	18.503300000000003	32.997299999999996	28.888499999999997	21.889450000000004	14.606150000000003	19.7408	22.996	29.097199999999997	57.16589999999999	23.5798	38.758099999999985	63.0736	100.15639999999999	0.41360000000000013	43.120400000000004	47.415400000000005
LSR1	10.538999999999998	7.852399999999997	4.6602000000000015	14.022399999999996	13.715400000000004	18.173800000000004	13.499499999999996	27.309600000000003	4.7433	4.3433	6.310699999999997	5.7706	7.633533333333335	8.762919999999998	12.95296	4.942466666666667	4.448599999999999	4.716100000000001	5.1145	4.241700000000002	5.559733333333335	10.3583	3.2838000000000007	5.084533333333333	5.054499999999999	4.3354	4.8537	8.447399999999998	7.87515	9.222999999999999	6.177	7.4294666666666656	4.899100000000001	3.880399999999999	3.9901999999999997	8.189300000000001	7.23228	7.024966666666667	4.093999999999999	5.146266666666666	4.6782	5.944700000000001	16.0548	7.300799999999999	6.764399999999998	13.192466666666668	16.334400000000002	10.25	8.597800000000003	7.953999999999996
NME1	11.438	6.3172999999999995	5.2978000000000005	10.0791	26.4609	20.491999999999997	15.681600000000001	20.14486666666667	3.7144000000000004	3.117666666666666	8.0774	6.6480999999999995	10.908100000000001	10.9006	13.983200000000002	5.720533333333333	5.165100000000001	4.78595	5.3050999999999995	10.42775	11.267800000000003	10.1871	7.435066666666665	7.284999999999997	5.856999999999999	10.061449999999997	8.2664	12.392999999999997	6.126	8.6094	6.022600000000002	5.604866666666667	6.764666666666667	4.237800000000001	2.1576000000000004	3.6747333333333327	8.392266666666668	5.879466666666668	5.194599999999999	4.653700000000002	5.4430000000000005	3.8906	6.644799999999999	4.902	5.791549999999999	11.812	11.992349999999998	7.8599999999999985	8.119599999999998	7.792700000000002
PWR1	0.0044798099762470315	0.0	6.529562982005141e-05	0.0010419753086419756	0.0002883838383838384	0.00024101265822784812	0.0009262376237623765	0.0054584905660377365	2.2797927461139893e-05	0.0019732360097323605	0.001453921568627451	0.001453921568627451	0.00024101265822784812	0.001453921568627451	0.0016122249388753058	0.03514327731092437	0.0005510000000000001	0.007324941724941727	0.016041163310961972	0.00024101265822784812	0.0001336734693877551	0.00418	0.006169483568075119	0.001787317073170732	0.00334052757793765	0.0011674876847290643	0.0044798099762470315	0.00024101265822784812	0.0021694174757281555	0.0007223880597014927	0.0007223880597014927	0.001453921568627451	0.0023753026634382567	0.00016335877862595422	0.00024101265822784812	0.00815127610208817	0.00418	0.0008203473945409431	1.7142857142857142e-05	2.2797927461139893e-05	0.0023753026634382567	0.00010895140664961637	0.0011674876847290643	0.0006329177057356609	0.00418	0.0013056511056511058	0.0006329177057356609	6.529562982005141e-05	0.0006329177057356609	0.00047218045112781967
Q0020	0.9173999999999998	1.0459000000000003	0.486	2.4306	3.576999999999999	4.8648	2.3356	9.011399999999998	0.6498	0.9244	1.0834	0.73336	2.2715000000000005	2.7403999999999993	4.8376	2.7849999999999997	0.7681	0.8319500000000001	2.9813	1.4216	1.1492000000000002	4.927800000000001	0.4114000000000001	0.5775000000000001	0.6834999999999999	0.8892666666666665	0.9244	2.252733333333333	1.237	1.4554399999999998	0.33999999999999997	1.40165	0.7330666666666666	0.38975000000000004	0.4980000000000001	1.2226	1.241	1.2481	0.04780000000000001	0.35139999999999993	0.526	0.35605	2.875	1.3586000000000005	0.6212000000000001	1.9766999999999997	1.4631999999999996	1.2592	0.9057	0.9301999999999998
Q0158	2.0181	1.1755999999999998	0.8450000000000002	3.6293000000000006	4.4922	5.3050999999999995	3.4630666666666663	8.328400000000002	1.0792857142857142	1.4716000000000002	1.8599500000000002	1.9346999999999999	3.539933333333334	4.149533333333334	5.4682	2.6364	1.605	1.5213	2.8472000000000004	1.9127999999999998	1.2703000000000002	5.014666666666666	0.9944666666666667	0.8555333333333334	1.1857999999999997	1.2884	2.1962	2.8338	2.1277999999999992	1.8548	1.06785	2.0655	1.4168	1.0932000000000002	0.7324	2.6559	2.910239999999999	1.5964999999999998	0.29554285714285716	1.2738	1.0598	1.6670999999999996	5.4534	2.3260000000000005	1.2993999999999999	3.0618	3.4939999999999998	2.4077333333333333	1.4402000000000001	1.1561333333333332
Q0285	0.0044798099762470315	0.00916	6.529562982005141e-05	0.0010419753086419756	0.0596	0.04626666666666667	0.0009262376237623765	0.0054584905660377365	0.015450000000000002	0.0019732360097323605	0.12086666666666668	0.14846666666666672	0.00024101265822784812	0.001453921568627451	0.0016122249388753058	0.47735	0.06713333333333334	0.007324941724941727	0.016041163310961972	0.00024101265822784812	0.0001336734693877551	0.3406	0.006169483568075119	0.001787317073170732	0.00334052757793765	0.0011674876847290643	0.0044798099762470315	0.00024101265822784812	0.0021694174757281555	0.0007223880597014927	0.0007223880597014927	0.001453921568627451	0.0023753026634382567	0.00016335877862595422	0.00024101265822784812	0.00815127610208817	0.00418	0.0008203473945409431	1.7142857142857142e-05	2.2797927461139893e-05	0.0023753026634382567	0.00010895140664961637	0.0011674876847290643	0.0006329177057356609	0.00418	0.0013056511056511058	0.1956500000000001	6.529562982005141e-05	0.0006329177057356609	0.00047218045112781967
RDN18-1	1431.3899000000001	2039.9197999999997	1037.6858000000002	3747.7795000000006	3900.3266	4950.592999999999	3530.492000000001	8838.522400000002	713.3552	1142.9129	1740.9832000000001	1322.7272	2123.6791999999996	2543.804	2922.7866	891.9928	747.9079999999999	728.8529000000001	871.6053999999998	640.1564999999999	934.5616	1982.0341999999998	458.30749999999995	728.8529000000001	615.5397000000002	741.2350999999999	741.2350999999999	1165.4855000000002	1370.8041	1288.1592	760.9954	1328.9091	699.6623999999999	646.0321	505.43870000000004	1153.7684	1153.7684	1017.2646	333.49819999999994	569.0806	483.5356000000001	741.2350999999999	3259.8482999999997	1065.012	1065.012	2578.4626000000007	4443.678999999998	1973.5314	1231.6174999999998	1328.9091
RDN18-2	1431.3899000000001	2039.9197999999997	1037.6858000000002	3747.7795000000006	3900.3266	4885.716999999999	3530.492000000001	8838.522400000002	713.3552	1142.9129	1740.9832000000001	1295.094	2123.6791999999996	2543.804	2922.7866	883.431	747.9079999999999	728.8529000000001	871.6053999999998	640.1564999999999	941.8616000000001	1982.0341999999998	458.30749999999995	728.8529000000001	615.5397000000002	741.2350999999999	741.2350999999999	1165.4855000000002	1370.8041	1288.1592	760.9954	1328.9091	699.6623999999999	646.0321	505.43870000000004	1153.7684	1153.7684	1041.5788000000002	348.63880000000006	569.0806	485.95960000000014	741.2350999999999	3259.8482999999997	1065.012	1065.012	2598.1900000000005	4443.678999999998	2029.8925999999994	1231.6174999999998	1328.9091
RDN25-1	1216.5415	1784.8673999999999	997.7446000000002	2667.6643000000004	2891.1831999999995	3336.091	2437.1065999999996	5014.7173999999995	751.5562000000001	934.5616	1203.7725	1096.8217	1733.2509999999997	1952.8643999999997	2475.4388000000004	1153.7684	852.4506000000001	834.9462000000001	911.3429999999998	693.1754999999998	747.9079999999999	1926.1373999999996	581.8524	738.2103999999998	741.2350999999999	841.5501000000002	757.2029999999999	1045.4193	1159.2556000000002	1080.8294	751.5562000000001	1469.5553999999997	863.4986999999999	816.1375999999998	658.5706	1259.9002999999998	1239.7734	1165.4855000000002	417.7106999999999	732.1651999999999	675.155	968.2964000000003	2598.1900000000005	1090.8876	907.4027999999997	1687.1127999999997	2712.2564	1267.0094000000001	658.5706	735.1877999999999
